n,ensemble_size,jobs,wall_train_sec,member_time_sum_sec,member_time_mean_sec,member_time_std_sec,effective_speedup,train_acc,test_acc,test_f1,test_auc,test_log_loss,test_brier,test_disagreement,test_prob_variance,test_ece_uniform,test_mce_uniform,test_ece_adaptive,test_mce_adaptive
16,5,14,26.41767479199916,117.6110126679996,23.52220253359992,1.6403032392649952,4.45198200046051,0.9711328125,0.9690625,0.9692642036634586,0.9728157238021676,0.1529022029560644,0.03258288384005395,0.0721875,0.008774899767473324,0.02335471187476931,0.3673400997524473,0.02251339181202265,0.07359993696052794
